,Key,date,season,away,home,Away Line Close,Away Odds Close,Home Odds Close,point_diff,win,cover,eloaway,elohome,eloaway_lag1,elohome_lag1,eloaway_lag2,elohome_lag2
140,2014-11-24norrav,2014-11-24,2014,rav,nor,2.5,2.21,1.746,7,1,1,1570.54323672366,1545.13553549027,1561.8897904214,1582.89420471362,1587.80014082817,1603.5928632203802
141,2014-11-27dalphi,2014-11-27,2014,phi,dal,3.0,2.44,1.625,23,1,1,1474.116414069,1600.4905363371,1453.571128775,1584.8985057695,1474.04352347,1485.3267339792
142,2014-11-27detchi,2014-11-27,2014,chi,det,7.5,3.89,1.303,-17,0,0,1475.20234167764,1515.1158434791,1470.7688212046,1533.8384929494998,1442.88068924574,1553.40288725422
143,2014-11-27sfosea,2014-11-27,2014,sea,sfo,1.0,2.03,1.877,16,1,1,1678.2597403301002,1613.6078699126,1656.3152765234,1611.3140621745,1668.29227589149,1598.5303141442
144,2014-11-30atlcrd,2014-11-30,2014,crd,atl,-1.5,1.854,2.06,-11,0,0,1594.5365613698,1427.1426537662448,1621.7995957924,1440.8768346797951,1601.9346500004,1424.74152537623
145,2014-11-30bufcle,2014-11-30,2014,cle,buf,3.0,2.56,1.578,-16,0,0,1446.3044139226,1512.3308843334,1435.04654910319,1486.8781256574,1479.95156687758,1507.9492471832
146,2014-11-30cltwas,2014-11-30,2014,was,clt,7.5,4.38,1.256,-22,0,0,1300.0451837926,1604.5679193194,1317.8140277227,1604.272118703,1366.3673839378,1637.5608433996
147,2014-11-30gnbnwe,2014-11-30,2014,nwe,gnb,3.0,2.44,1.625,-5,0,0,1752.4303656861998,1652.0213405593,1734.6109492066998,1644.9174744131,1710.3341546354,1609.1521065246
148,2014-11-30htxoti,2014-11-30,2014,oti,htx,7.0,3.52,1.35,-24,0,0,1311.6917768156002,1439.863058501374,1318.0836847616,1432.1716150078,1316.1669417435,1384.4234431665
149,2014-11-30jaxnyg,2014-11-30,2014,nyg,jax,-3.0,1.657,2.37,-1,0,0,1438.405503972,1299.2529376595,1440.50132804299,1313.910535567,1466.6102357829,1331.7112663435
150,2014-11-30kanden,2014-11-30,2014,den,kan,1.0,1.99,1.917,13,1,1,1658.9567323158,1570.98310726658,1646.37544191325,1602.72671398567,1698.4565095809,1590.3553046039851
151,2014-11-30mincar,2014-11-30,2014,car,min,2.5,2.29,1.699,-18,0,0,1485.038175077,1452.5027940922,1499.3955608742,1459.5456061361,1529.0112428405998,1483.4304817526
152,2014-11-30pitnor,2014-11-30,2014,nor,pit,3.5,2.66,1.54,3,1,1,1526.2825196809,1571.5622828315,1545.13553549027,1574.0000888138,1582.89420471362,1612.0777363316
153,2014-11-30ramrai,2014-11-30,2014,rai,ram,6.5,3.56,1.344,-52,0,0,1292.17792172313,1487.32204532938,1262.5070313031802,1502.49631859456,1274.5975690193,1458.83537333815
154,2014-11-30ravsdg,2014-11-30,2014,sdg,rav,6.5,3.56,1.344,1,1,1,1562.04695571166,1597.5437964124,1553.4038207931,1570.54323672366,1553.627111995952,1561.8897904214
155,2014-11-30tamcin,2014-11-30,2014,cin,tam,-6.0,1.425,3.1,1,1,0,1574.19647950927,1357.5169344780002,1551.86689923286,1377.8397720564,1502.2713869217,1330.787518524
156,2014-12-01nyjmia,2014-12-01,2014,mia,nyj,-6.5,1.327,3.69,3,1,0,1575.9157983553,1351.4757827096998,1577.8144529785,1440.6528227134,1559.1884946272,1414.2632672234
157,2014-12-04chidal,2014-12-04,2014,dal,chi,-3.5,1.534,2.68,13,1,1,1548.10684322129,1455.27906007422,1600.4905363371,1475.20234167764,1584.8985057695,1470.7688212046
158,2014-12-07cinpit,2014-12-07,2014,pit,cin,3.0,2.26,1.719,21,1,1,1552.320790658,1573.0172407236,1571.5622828315,1574.19647950927,1574.0000888138,1551.86689923286
159,2014-12-07cleclt,2014-12-07,2014,clt,cle,-3.0,1.649,2.39,1,1,0,1619.3429459585,1424.37774539118,1604.5679193194,1446.3044139226,1604.272118703,1435.04654910319
160,2014-12-07crdkan,2014-12-07,2014,kan,crd,-2.5,1.689,2.31,-3,0,0,1535.809381047,1562.3702730154,1570.98310726658,1594.5365613698,1602.72671398567,1621.7995957924
161,2014-12-07denbuf,2014-12-07,2014,buf,den,9.0,4.46,1.25,-7,0,1,1525.4440407268,1675.08671386315,1512.3308843334,1658.9567323158,1486.8781256574,1646.37544191325
162,2014-12-07dettam,2014-12-07,2014,tam,det,10.5,5.08,1.208,-17,0,0,1348.659003985457,1545.94945836071,1357.5169344780002,1515.1158434791,1377.8397720564,1533.8384929494998
163,2014-12-07jaxhtx,2014-12-07,2014,htx,jax,-6.5,1.364,3.43,14,1,1,1478.953312307,1307.5483417359,1439.863058501374,1299.2529376595,1432.1716150078,1313.910535567
164,2014-12-07miarav,2014-12-07,2014,rav,mia,3.0,2.46,1.617,15,1,1,1594.5202092288,1579.0323104782,1597.5437964124,1575.9157983553,1570.54323672366,1577.8144529785
165,2014-12-07minnyj,2014-12-07,2014,nyj,min,4.5,2.95,1.458,-6,0,0,1338.7394336880002,1477.5841939493998,1351.4757827096998,1452.5027940922,1440.6528227134,1459.5456061361
166,2014-12-07norcar,2014-12-07,2014,car,nor,8.5,4.46,1.25,31,1,1,1454.4063965082,1549.5611790444,1485.038175077,1526.2825196809,1499.3955608742,1545.13553549027
167,2014-12-07otinyg,2014-12-07,2014,nyg,oti,-3.0,1.699,2.29,29,1,1,1429.5936918111,1298.7147320068,1438.405503972,1311.6917768156002,1440.50132804299,1318.0836847616
168,2014-12-07phisea,2014-12-07,2014,sea,phi,-1.5,1.813,2.11,10,1,1,1708.629312055,1527.2489374845,1678.2597403301002,1474.116414069,1656.3152765234,1453.571128775
169,2014-12-07raisfo,2014-12-07,2014,sfo,rai,-8.0,1.276,4.15,-11,0,0,1571.5260916743,1270.1219016785,1613.6078699126,1292.17792172313,1611.3140621745,1262.5070313031802
170,2014-12-07sdgnwe,2014-12-07,2014,nwe,sdg,-4.0,1.48,2.86,9,1,1,1729.985649547,1580.71739374517,1752.4303656861998,1562.04695571166,1734.6109492066998,1553.4038207931
171,2014-12-07wasram,2014-12-07,2014,ram,was,-2.5,1.746,2.21,24,1,1,1504.7250830510302,1302.7034229623,1487.32204532938,1300.0451837926,1502.49631859456,1317.8140277227
172,2014-12-08gnbatl,2014-12-08,2014,atl,gnb,13.5,6.9,1.136,-6,0,1,1471.2585121519,1671.9660091979,1427.1426537662448,1652.0213405593,1440.8768346797951,1644.9174744131
173,2014-12-11ramcrd,2014-12-11,2014,crd,ram,6.0,3.27,1.392,6,1,1,1575.0940993598,1525.55549336425,1562.3702730154,1504.7250830510302,1594.5365613698,1487.32204532938
174,2014-12-14atlpit,2014-12-14,2014,pit,atl,-3.0,1.666,2.36,7,1,1,1602.3788403666,1472.7592422618002,1552.320790658,1471.2585121519,1571.5622828315,1427.1426537662448
175,2014-12-14bufgnb,2014-12-14,2014,gnb,buf,-3.5,1.581,2.55,-8,0,0,1682.1659814254,1518.0741203299,1671.9660091979,1525.4440407268,1652.0213405593,1512.3308843334
176,2014-12-14cartam,2014-12-14,2014,tam,car,3.5,2.66,1.54,-2,0,1,1331.62793736535,1416.91278992,1348.659003985457,1454.4063965082,1357.5169344780002,1485.038175077
177,2014-12-14clecin,2014-12-14,2014,cin,cle,2.5,2.26,1.719,30,1,1,1540.815066864147,1466.0395390273,1573.0172407236,1424.37774539118,1574.19647950927,1446.3044139226
178,2014-12-14clthtx,2014-12-14,2014,htx,clt,7.0,3.73,1.322,-7,0,0,1494.9449953753,1616.7731119255,1478.953312307,1619.3429459585,1439.863058501374,1604.5679193194
179,2014-12-14detmin,2014-12-14,2014,min,det,8.0,4.05,1.285,-2,0,1,1490.6085511828,1561.75578671352,1477.5841939493998,1545.94945836071,1452.5027940922,1515.1158434791
180,2014-12-14kanrai,2014-12-14,2014,rai,kan,11.0,5.23,1.2,-18,0,0,1328.768971445739,1527.0983722612,1270.1219016785,1535.809381047,1292.17792172313,1570.98310726658
181,2014-12-14nwemia,2014-12-14,2014,mia,nwe,9.5,4.61,1.238,-28,0,0,1539.9814797964,1746.2199836264,1579.0323104782,1729.985649547,1575.9157983553,1752.4303656861998
182,2014-12-14nygwas,2014-12-14,2014,was,nyg,7.0,3.64,1.333,-11,0,0,1272.1697615132,1463.8008486337,1302.7034229623,1429.5936918111,1300.0451837926,1438.405503972
183,2014-12-14otinyj,2014-12-14,2014,nyj,oti,-3.5,1.537,2.67,5,1,1,1333.5816530405,1313.40877330907,1338.7394336880002,1298.7147320068,1351.4757827096998,1311.6917768156002
184,2014-12-14phidal,2014-12-14,2014,dal,phi,3.5,2.44,1.628,11,1,1,1576.2852902998002,1506.3622435919,1548.10684322129,1527.2489374845,1600.4905363371,1474.116414069
185,2014-12-14ravjax,2014-12-14,2014,jax,rav,14.0,7.38,1.125,-8,0,1,1283.5549130221,1633.8547117115,1307.5483417359,1594.5202092288,1299.2529376595,1597.5437964124
186,2014-12-14sdgden,2014-12-14,2014,den,sdg,-4.0,1.526,2.71,12,1,1,1672.79340575853,1553.3000917927002,1675.08671386315,1580.71739374517,1658.9567323158,1562.04695571166
187,2014-12-14seasfo,2014-12-14,2014,sfo,sea,10.0,4.69,1.232,-10,0,0,1517.3862227042,1737.5742160182,1571.5260916743,1708.629312055,1613.6078699126,1678.2597403301002
188,2014-12-15chinor,2014-12-15,2014,nor,chi,-3.0,1.564,2.59,16,1,1,1484.58575412465,1440.4382575732,1549.5611790444,1455.27906007422,1526.2825196809,1475.20234167764
189,2014-12-18jaxoti,2014-12-18,2014,oti,jax,4.0,2.76,1.51,-8,0,0,1258.8349359946,1268.61204586265,1313.40877330907,1283.5549130221,1298.7147320068,1307.5483417359
190,2014-12-20sfosdg,2014-12-20,2014,sdg,sfo,2.0,2.16,1.781,3,1,1,1528.3402714531398,1506.2018067403,1553.3000917927002,1517.3862227042,1580.71739374517,1571.5260916743
191,2014-12-20wasphi,2014-12-20,2014,phi,was,-7.0,1.317,3.77,-3,0,0,1470.9334689941,1274.8917172512,1506.3622435919,1272.1697615132,1527.2489374845,1302.7034229623
192,2014-12-21carcle,2014-12-21,2014,cle,car,6.0,3.11,1.423,-4,0,1,1423.7037945790998,1526.273548372,1466.0395390273,1416.91278992,1424.37774539118,1454.4063965082
193,2014-12-21chidet,2014-12-21,2014,det,chi,-10.0,1.243,4.54,6,1,0,1567.446047998345,1268.188653493,1561.75578671352,1440.4382575732,1545.94945836071,1455.27906007422
194,2014-12-21crdsea,2014-12-21,2014,sea,crd,-9.5,1.256,4.38,29,1,1,1735.51551183716,1504.544262342,1737.5742160182,1575.0940993598,1708.629312055,1562.3702730154
195,2014-12-21dalclt,2014-12-21,2014,clt,dal,3.5,2.6,1.561,-35,0,0,1617.6886448524,1611.7624931212,1616.7731119255,1576.2852902998002,1619.3429459585,1548.10684322129
196,2014-12-21htxrav,2014-12-21,2014,rav,htx,-6.0,1.413,3.16,-12,0,0,1637.7614002087,1371.680749652,1633.8547117115,1494.9449953753,1594.5202092288,1478.953312307
197,2014-12-21miamin,2014-12-21,2014,min,mia,4.5,3.01,1.444,-2,0,1,1488.0858197401,1525.9870916124,1490.6085511828,1539.9814797964,1477.5841939493998,1579.0323104782
198,2014-12-21noratl,2014-12-21,2014,atl,nor,6.0,3.08,1.429,16,1,1,1459.4998920132002,1519.5966749334,1472.7592422618002,1484.58575412465,1471.2585121519,1549.5611790444
199,2014-12-21nyjnwe,2014-12-21,2014,nwe,nyj,-10.0,1.222,4.85,1,1,0,1756.9877248599,1354.56658963528,1746.2199836264,1333.5816530405,1729.985649547,1338.7394336880002
200,2014-12-21pitkan,2014-12-21,2014,kan,pit,2.5,2.21,1.746,-8,0,0,1542.39375734697,1619.6960026236,1527.0983722612,1602.3788403666,1535.809381047,1552.320790658
201,2014-12-21raibuf,2014-12-21,2014,buf,rai,-7.0,1.344,3.56,-2,0,0,1534.2783837763002,1314.45376920565,1518.0741203299,1328.768971445739,1525.4440407268,1270.1219016785
202,2014-12-21ramnyg,2014-12-21,2014,nyg,ram,7.0,3.56,1.344,10,1,1,1480.0301033933,1503.13397562758,1463.8008486337,1525.55549336425,1429.5936918111,1504.7250830510302
203,2014-12-21tamgnb,2014-12-21,2014,gnb,tam,-11.5,1.158,6.2,17,1,1,1638.119673858,1324.4719861316,1682.1659814254,1331.62793736535,1671.9660091979,1348.659003985457
204,2014-12-22cinden,2014-12-22,2014,den,cin,-3.5,1.526,2.71,-9,0,0,1688.68064967,1561.85806825187,1672.79340575853,1540.815066864147,1675.08671386315,1573.0172407236
205,2014-12-28atlcar,2014-12-28,2014,car,atl,2.5,2.16,1.781,31,1,1,1538.7497862816,1504.8441276566,1526.273548372,1459.4998920132002,1416.91278992,1472.7592422618002
206,2014-12-28denrai,2014-12-28,2014,rai,den,16.5,10.25,1.076,-33,0,0,1335.0930424001672,1652.2778436692,1314.45376920565,1688.68064967,1328.768971445739,1672.79340575853
207,2014-12-28gnbdet,2014-12-28,2014,det,gnb,9.0,4.46,1.25,-10,0,0,1568.3160504953,1651.3574948577,1567.446047998345,1638.119673858,1561.75578671352,1682.1659814254
208,2014-12-28htxjax,2014-12-28,2014,jax,htx,8.5,4.46,1.25,-6,0,1,1287.310086012868,1409.0032828635,1268.61204586265,1371.680749652,1283.5549130221,1494.9449953753
209,2014-12-28kansdg,2014-12-28,2014,sdg,kan,3.0,2.37,1.657,-12,0,0,1549.04610213852,1411.014680957,1528.3402714531398,1542.39375734697,1553.3000917927002,1527.0983722612
210,2014-12-28mianyj,2014-12-28,2014,nyj,mia,7.0,3.81,1.312,13,1,1,1355.21739623479,1544.0991199779,1354.56658963528,1525.9870916124,1333.5816530405,1539.9814797964
211,2014-12-28minchi,2014-12-28,2014,chi,min,7.0,3.64,1.333,-4,0,1,1383.53302277518,1481.6631650889,1268.188653493,1488.0858197401,1440.4382575732,1490.6085511828
212,2014-12-28nwebuf,2014-12-28,2014,buf,nwe,4.5,2.95,1.458,8,1,1,1521.3464197632,1746.6784717926,1534.2783837763002,1756.9877248599,1518.0741203299,1746.2199836264
213,2014-12-28nygphi,2014-12-28,2014,phi,nyg,-1.0,1.952,1.952,8,1,1,1463.1785332793002,1525.2573704055,1470.9334689941,1480.0301033933,1506.3622435919,1463.8008486337
214,2014-12-28oticlt,2014-12-28,2014,clt,oti,-7.5,1.312,3.81,17,1,1,1575.65209852501,1246.8200965477,1617.6886448524,1258.8349359946,1616.7731119255,1313.40877330907
215,2014-12-28pitcin,2014-12-28,2014,cin,pit,3.0,2.36,1.666,-10,0,0,1592.41030508035,1630.9543225847,1561.85806825187,1619.6960026236,1540.815066864147,1602.3788403666
216,2014-12-28ravcle,2014-12-28,2014,cle,rav,14.0,8.6,1.1,-10,0,1,1338.0717591167,1591.0418904224998,1423.7037945790998,1637.7614002087,1466.0395390273,1633.8547117115
217,2014-12-28searam,2014-12-28,2014,ram,sea,11.0,5.46,1.188,-14,0,0,1476.58171236771,1781.2467123584,1503.13397562758,1735.51551183716,1525.55549336425,1737.5742160182
218,2014-12-28sfocrd,2014-12-28,2014,crd,sfo,6.0,3.2,1.404,-3,0,1,1476.9651294229998,1504.9336695698998,1504.544262342,1506.2018067403,1575.0940993598,1517.3862227042
219,2014-12-28tamnor,2014-12-28,2014,nor,tam,-6.0,1.413,3.16,3,1,0,1466.0405918436788,1299.7588061425,1519.5966749334,1324.4719861316,1484.58575412465,1331.62793736535
220,2014-12-28wasdal,2014-12-28,2014,dal,was,-6.0,1.4,3.22,27,1,1,1650.6554618247,1298.2072818782,1611.7624931212,1274.8917172512,1576.2852902998002,1272.1697615132
221,2015-01-03pitrav,2015-01-03,2014,rav,pit,3.0,2.46,1.617,13,1,1,1604.749033063,1649.8509798386,1591.0418904224998,1630.9543225847,1637.7614002087,1619.6960026236
222,2015-01-04cltcin,2015-01-04,2014,cin,clt,3.5,2.81,1.495,-16,0,0,1572.36742647455,1584.13503585924,1592.41030508035,1575.65209852501,1561.85806825187,1617.6886448524
223,2015-01-10nwerav,2015-01-10,2014,rav,nwe,7.0,3.56,1.344,-4,0,1,1641.3409968402,1696.08988393973,1604.749033063,1746.6784717926,1591.0418904224998,1756.9877248599
224,2015-01-10seacar,2015-01-10,2014,car,sea,13.5,6.69,1.142,-14,0,0,1600.5491449125,1777.2464998646,1538.7497862816,1781.2467123584,1526.273548372,1735.51551183716
225,2015-01-11denclt,2015-01-11,2014,clt,den,9.5,4.77,1.227,11,1,1,1613.95060452188,1652.2307606743,1584.13503585924,1652.2778436692,1575.65209852501,1688.68064967
226,2015-01-11gnbdal,2015-01-11,2014,dal,gnb,5.5,3.05,1.434,-5,0,1,1664.6147315539,1671.1478302576002,1650.6554618247,1651.3574948577,1611.7624931212,1638.119673858
227,2015-01-18nweclt,2015-01-18,2014,clt,nwe,7.0,3.81,1.312,-38,0,0,1649.90257914914,1712.6157935506,1613.95060452188,1696.08988393973,1584.13503585924,1746.6784717926
228,2015-01-18seagnb,2015-01-18,2014,gnb,sea,8.5,4.16,1.275,-6,0,1,1686.1517185258,1790.2159234163,1671.1478302576002,1777.2464998646,1651.3574948577,1781.2467123584
229,2015-09-24nygwas,2015-09-24,2015,was,nyg,3.0,2.51,1.598,-11,0,0,1385.27383915159,1468.05017802077,1344.84159821036,1482.33011548896,1363.6531730388,1490.6901206129
230,2015-09-27carnor,2015-09-27,2015,nor,car,10.0,4.46,1.25,-5,0,1,1279.72541723409,1573.59022960486,1473.6391165368,1557.13115546987,1491.51160849999,1546.1454146267
231,2015-09-27clerai,2015-09-27,2015,rai,cle,3.5,2.59,1.564,7,1,1,1394.45037053081,1409.4107781251,1357.50079638933,1408.75933320191,1381.51808370169,1413.60398227403
232,2015-09-27crdsfo,2015-09-27,2015,sfo,crd,7.0,3.65,1.332,-40,0,0,1526.42571518521,1601.92019884503,1544.35134913188,1576.18907901872,1524.46903680239,1551.5438799530002
233,2015-09-27dalatl,2015-09-27,2015,atl,dal,1.0,2.04,1.869,11,1,1,1502.1319354767202,1490.56537317808,1480.16879790732,1610.24272495176,1469.69613385601,1598.33286923043
234,2015-09-27detden,2015-09-27,2015,den,det,-3.0,1.724,2.25,12,1,1,1620.20605859736,1500.79096275994,1598.3039046675,1519.97189075403,1596.030513234226,1535.47338952397
235,2015-09-27htxtam,2015-09-27,2015,tam,htx,6.0,3.25,1.395,-10,0,0,1367.94602645202,1476.4586255724198,1329.02179419148,1487.35597347289,1381.02136856325,1477.3204982489
236,2015-09-27miabuf,2015-09-27,2015,buf,mia,1.0,1.97,1.934,27,1,1,1502.2918029549498,1493.99625454081,1514.66114745808,1503.75150979146,1513.8319726229,1488.8583468956
237,2015-09-27minsdg,2015-09-27,2015,sdg,min,2.5,2.11,1.813,-17,0,0,1528.84627650277,1488.5033943394,1542.28808592031,1458.58265396184,1518.96481050422,1479.6126601338171
238,2015-09-27nwejax,2015-09-27,2015,jax,nwe,14.5,10.44,1.076,-34,0,0,1356.52562336886,1719.5762114750698,1324.98887208244,1692.97917112334,1344.6933946316,1677.3117750559
239,2015-09-27nyjphi,2015-09-27,2015,phi,nyj,3.0,2.46,1.617,7,1,1,1504.14333368247,1518.76963876491,1531.44921237959,1475.59440773671,1538.62678997289,1452.53689372
240,2015-09-27oticlt,2015-09-27,2015,clt,oti,-3.0,1.578,2.56,2,1,0,1510.63331693158,1373.33081225782,1555.300742624284,1396.43157265787,1583.66668321383,1342.64398384119
241,2015-09-27rampit,2015-09-27,2015,pit,ram,1.5,2.11,1.813,6,1,1,1598.68749046863,1477.1677502381,1563.09043787956,1518.00997665424,1574.0010499929,1492.2570001053
242,2015-09-27ravcin,2015-09-27,2015,cin,rav,2.5,2.25,1.724,4,1,1,1584.19667963249,1543.99916941065,1565.85160647544,1558.15082826524,1535.2492822022,1585.33962567075
243,2015-09-27seachi,2015-09-27,2015,chi,sea,16.5,10.44,1.076,-26,0,0,1265.41797593341,1640.75630499985,1402.42868464345,1658.30569554657,1417.83775649654,1680.99258990454
244,2015-09-28gnbkan,2015-09-28,2015,kan,gnb,4.5,3.01,1.444,-10,0,0,1536.90055384798,1656.33982993927,1568.00244005322,1633.06257666358,1538.667016984669,1615.8929667762
245,2015-10-01pitrav,2015-10-01,2015,rav,pit,-3.0,1.689,2.31,3,1,0,1533.16432902487,1493.62528063311,1543.99916941065,1598.68749046863,1558.15082826524,1563.09043787956
246,2015-10-04atlhtx,2015-10-04,2015,htx,atl,4.0,2.81,1.495,-27,0,0,1489.80739279553,1546.93660386541,1476.4586255724198,1502.1319354767202,1487.35597347289,1480.16879790732
247,2015-10-04bufnyg,2015-10-04,2015,nyg,buf,6.0,3.16,1.413,14,1,1,1488.33709230369,1553.69357466216,1468.05017802077,1502.2918029549498,1482.33011548896,1514.66114745808
248,2015-10-04chirai,2015-10-04,2015,rai,chi,-3.0,1.564,2.59,-2,0,0,1430.92853690546,1377.81032274589,1394.45037053081,1265.41797593341,1357.50079638933,1402.42868464345
249,2015-10-04cinkan,2015-10-04,2015,kan,cin,3.5,2.59,1.564,-15,0,0,1520.5269498622,1610.58676188694,1536.90055384798,1584.19667963249,1568.00244005322,1565.85160647544
250,2015-10-04cltjax,2015-10-04,2015,jax,clt,4.0,2.79,1.502,-3,0,1,1353.802704338355,1467.89463583768,1356.52562336886,1510.63331693158,1324.98887208244,1555.300742624284
251,2015-10-04crdram,2015-10-04,2015,ram,crd,7.0,3.52,1.35,2,1,1,1454.35096430352,1626.4077613917402,1477.1677502381,1601.92019884503,1518.00997665424,1576.18907901872
252,2015-10-04denmin,2015-10-04,2015,min,den,7.0,3.53,1.349,-3,0,1,1509.18590294173,1645.65625147097,1488.5033943394,1620.20605859736,1458.58265396184,1598.3039046675
253,2015-10-04mianyj,2015-10-04,2015,nyj,mia,-2.5,1.746,2.21,13,1,1,1491.19923425963,1453.46309733759,1518.76963876491,1493.99625454081,1475.59440773671,1503.75150979146
254,2015-10-04nordal,2015-10-04,2015,dal,nor,3.0,2.29,1.699,-6,0,0,1459.04156557501,1419.68857331925,1490.56537317808,1279.72541723409,1610.24272495176,1473.6391165368
255,2015-10-04sdgcle,2015-10-04,2015,cle,sdg,4.5,3.05,1.434,-3,0,1,1383.74871144982,1496.4923562019098,1409.4107781251,1528.84627650277,1408.75933320191,1542.28808592031
256,2015-10-04sfognb,2015-10-04,2015,gnb,sfo,-7.5,1.312,3.81,14,1,1,1678.4690333208598,1490.05433643849,1656.33982993927,1526.42571518521,1633.06257666358,1544.35134913188
257,2015-10-04tamcar,2015-10-04,2015,car,tam,-3.0,1.689,2.31,14,1,1,1591.1444684201,1356.0343160820598,1573.59022960486,1367.94602645202,1557.13115546987,1329.02179419148
258,2015-10-04wasphi,2015-10-04,2015,phi,was,-3.0,1.671,2.35,-3,0,0,1525.16848004548,1371.57313393884,1504.14333368247,1385.27383915159,1531.44921237959,1344.84159821036
259,2015-10-05seadet,2015-10-05,2015,det,sea,10.0,4.97,1.215,-3,0,1,1478.526989651126,1645.76808528346,1500.79096275994,1640.75630499985,1519.97189075403,1658.30569554657
260,2015-10-08htxclt,2015-10-08,2015,clt,htx,4.5,2.87,1.478,7,1,1,1477.36115903278,1463.01303115756,1467.89463583768,1489.80739279553,1510.63331693158,1476.4586255724198
261,2015-10-11atlwas,2015-10-11,2015,was,atl,7.5,3.85,1.307,-6,0,1,1399.61099718125,1566.8182963133802,1371.57313393884,1546.93660386541,1385.27383915159,1502.1319354767202
262,2015-10-11cinsea,2015-10-11,2015,sea,cin,3.0,2.31,1.689,-3,0,0,1649.99040976765,1633.3769760667,1645.76808528346,1610.58676188694,1640.75630499985,1584.19667963249
263,2015-10-11dalnwe,2015-10-11,2015,nwe,dal,-8.0,1.285,4.05,24,1,1,1728.42188610355,1441.83504379855,1719.5762114750698,1459.04156557501,1692.97917112334,1490.56537317808
264,2015-10-11detcrd,2015-10-11,2015,crd,det,-4.5,1.495,2.81,25,1,1,1604.07851837923,1476.0419332457,1626.4077613917402,1478.526989651126,1601.92019884503,1500.79096275994
265,2015-10-11gnbram,2015-10-11,2015,ram,gnb,8.5,4.22,1.27,-14,0,0,1476.50418942193,1692.85856434996,1454.35096430352,1678.4690333208598,1477.1677502381,1656.33982993927
266,2015-10-11kanchi,2015-10-11,2015,chi,kan,10.0,4.61,1.238,1,1,1,1388.1188166829,1507.89337318089,1377.81032274589,1520.5269498622,1265.41797593341,1536.90055384798
267,2015-10-11nygsfo,2015-10-11,2015,sfo,nyg,7.5,4.05,1.285,-3,0,1,1463.10365098467,1529.67199780965,1490.05433643849,1488.33709230369,1526.42571518521,1468.05017802077
268,2015-10-11otibuf,2015-10-11,2015,buf,oti,1.0,2.0,1.909,1,1,1,1516.3985835422,1366.86912918532,1553.69357466216,1373.33081225782,1502.2918029549498,1396.43157265787
